,101,Rok,Cislo,Strana,URL
443,1639252,1901,265.0,2.0,https://www.ndk.cz/view/uuid:b7b89653-435d-11dd-b505-00145e5790ea?page=uuid:35630a1c-8537-4ef6-ac29-5ef76ce202f0
444,1639254,1901,295.0,2.0,https://www.ndk.cz/view/uuid:b7b42a28-435d-11dd-b505-00145e5790ea?page=uuid:d14ebb3e-d703-4023-94a5-f33e7aeb1f17
445,1639416,1935,648.0,4.0,https://www.ndk.cz/view/uuid:4a6cfe30-26a1-11dd-a02b-000d606f5dc6?page=uuid:5b646425-736a-429a-b226-19194dc5a379
446,1640580,1943,213.0,7.0,https://www.ndk.cz/view/uuid:dd0a11c0-6dd1-11dd-9ba3-000d606f5dc6?page=uuid:c8690ed3-9758-4b7e-85d3-d3b5339d9a4e
447,1640580,1943,213.0,7.0,https://www.ndk.cz/view/uuid:1cde3fb0-6dd2-11dd-91e3-000d606f5dc6?page=uuid:c793a370-7c8f-40f0-b8b6-33fca6de5338
448,1640580,1943,213.0,7.0,https://www.ndk.cz/view/uuid:028f7a20-6dd2-11dd-a152-000d606f5dc6?page=uuid:9ea64813-408f-41a1-8418-0899c8a1ec38
449,1641510,1938,159.0,7.0,https://www.ndk.cz/view/uuid:b8b669a0-4995-11dd-8eaa-000d606f5dc6?page=uuid:8ccf185c-4cb9-448f-aab2-5255de2b34b8
450,1647904,1938,159.0,7.0,https://www.ndk.cz/view/uuid:b8b669a0-4995-11dd-8eaa-000d606f5dc6?page=uuid:8ccf185c-4cb9-448f-aab2-5255de2b34b8
451,1641566,1938,306.0,7.0,https://www.ndk.cz/view/uuid:18efd020-7d78-11dd-bf92-000d606f5dc6?page=uuid:f786d204-0391-473c-bc40-7da77c539a03
452,1642047,1941,23.0,2.0,https://www.ndk.cz/view/uuid:39f56550-4939-11dd-8b8e-000d606f5dc6?page=uuid:0c921bd6-9eda-4197-8eae-47295c8b7d0d
453,1642158,1930,33.0,7.0,https://www.ndk.cz/view/uuid:003c9370-968c-11dc-9bd9-000d606f5dc6?page=uuid:fd989a81-f266-425d-a17c-87aaa1859cff
454,1642160,1930,55.0,7.0,https://www.ndk.cz/view/uuid:524a4430-9693-11dc-8bd3-000d606f5dc6?page=uuid:24c1e78e-a038-4a1f-af27-752cffe2b7d4
455,1642168,1930,127.0,7.0,https://www.ndk.cz/view/uuid:5fca0e50-940f-11dc-b26f-000d606f5dc6?page=uuid:5c11e84a-6d7c-44aa-935c-0a806232f85e
456,1642169,1930,136.0,7.0,https://www.ndk.cz/view/uuid:51a82b10-9412-11dc-b7b3-000d606f5dc6?page=uuid:487e0cd3-0d73-4cab-8074-d15019909deb
457,1642172,1930,162.0,7.0,https://www.ndk.cz/view/uuid:1e31ac10-9418-11dc-a432-000d606f5dc6?page=uuid:39a2de14-bec1-4416-bc67-25f5f9b53627
458,1642227,1930,471.0,7.0,https://www.ndk.cz/view/uuid:82af7b80-9801-11dc-8136-000d606f5dc6?page=uuid:5f9db721-d4a0-4c35-83a7-8625098c4075
459,1642230,1930,499.0,5.0,https://www.ndk.cz/view/uuid:02f8d8b0-980a-11dc-be68-000d606f5dc6?page=uuid:1cea0a76-6564-48ae-b1eb-d38be6e74d2a
460,1643265,1901,157.0,2.0,https://www.ndk.cz/view/uuid:b7b9a7d0-435d-11dd-b505-00145e5790ea?page=uuid:67ce5fdf-b49f-421f-8dee-68766844190c
461,1646994,1901,157.0,2.0,https://www.ndk.cz/view/uuid:b7b9a7d0-435d-11dd-b505-00145e5790ea?page=uuid:67ce5fdf-b49f-421f-8dee-68766844190c
462,1643548,1945,65.0,2.0,https://www.ndk.cz/view/uuid:6b192ea0-63f6-11dd-9754-000d606f5dc6?page=uuid:480889ba-585f-4010-84ed-45d51091fc5b
463,1643801,1901,86.0,6.0,https://www.ndk.cz/view/uuid:b7bb2ea4-435d-11dd-b505-00145e5790ea?page=uuid:107c298b-6dcd-4fe5-8ffb-ea9e97f5be9a
464,1643802,1901,80.0,6.0,https://www.ndk.cz/view/uuid:b7c08647-435d-11dd-b505-00145e5790ea?page=uuid:912326cb-32d1-418b-9ee9-146a0a318979
465,1643803,1901,80.0,6.0,https://www.ndk.cz/view/uuid:b7c08647-435d-11dd-b505-00145e5790ea?page=uuid:912326cb-32d1-418b-9ee9-146a0a318979
466,1643817,1901,192.0,6.0,https://www.ndk.cz/view/uuid:b7bab963-435d-11dd-b505-00145e5790ea?page=uuid:1c81a4f7-dbd3-4815-a67e-ac4a9d095890
467,1643890,1901,244.0,6.0,https://www.ndk.cz/view/uuid:b7b7d2ee-435d-11dd-b505-00145e5790ea?page=uuid:b4179dc0-c771-46d5-a908-ff0458023a0b
468,1643897,1903,179.0,6.0,https://www.ndk.cz/view/uuid:b79f8fec-435d-11dd-b505-00145e5790ea?page=uuid:b76ce202-b1d0-4f91-8ca4-8af47be0f98b
469,1643898,1903,176.0,2.0,https://www.ndk.cz/view/uuid:b79f68d9-435d-11dd-b505-00145e5790ea?page=uuid:3c761a0a-5712-41f3-8a34-bdcf51a69fd3
470,1643900,1903,209.0,6.0,https://www.ndk.cz/view/uuid:ba14d68b-435d-11dd-b505-00145e5790ea?page=uuid:fd50fa4e-1f3c-42d7-aedb-2db0f1befb53
471,1643976,1903,275.0,6.0,https://www.ndk.cz/view/uuid:b79b71c5-435d-11dd-b505-00145e5790ea?page=uuid:b1b34d40-1fe2-4c5e-9b1f-804e722b48d8
472,1643978,1903,299.0,8.0,https://www.ndk.cz/view/uuid:b797eef3-435d-11dd-b505-00145e5790ea?page=uuid:8c62120c-bd4d-4d29-b135-6acb203f398c
473,1643979,1903,299.0,8.0,https://www.ndk.cz/view/uuid:b797eef3-435d-11dd-b505-00145e5790ea?page=uuid:8c62120c-bd4d-4d29-b135-6acb203f398c
474,1643983,1901,143.0,6.0,https://www.ndk.cz/view/uuid:b7be3c1d-435d-11dd-b505-00145e5790ea?page=uuid:a1d489cf-20bb-4302-99c4-a01bbcee2b5c
475,1644095,1901,153.0,6.0,https://www.ndk.cz/view/uuid:b7b980bc-435d-11dd-b505-00145e5790ea?page=uuid:e1b0b34c-07ee-4368-895a-218db5f22732
476,1644616,1936,457.0,3.0,https://www.ndk.cz/view/uuid:23be0e00-36c8-11dd-b3d9-000d606f5dc6?page=uuid:790c8596-f5eb-4534-9a2e-2867fadf6d0f
477,1644617,1936,535.0,5.0,https://www.ndk.cz/view/uuid:e3b58460-379d-11dd-9dd4-000d606f5dc6?page=uuid:048efb23-397f-4de9-b17e-bc75f07a0d25
478,1644620,1936,390.0,6.0,https://www.ndk.cz/view/uuid:4b6b5690-30c1-11dd-bb87-000d606f5dc6?page=uuid:c489cfb2-df78-4a11-ad7a-eaef4e843c07
479,1644818,1941,440.0,5.0,https://www.ndk.cz/view/uuid:88c147f0-6a02-11dd-af54-000d606f5dc6?page=uuid:f8aa7828-3997-40bf-8086-fcec20e1c837
480,1644995,1941,158.0,4.0,https://www.ndk.cz/view/uuid:3e15ceb0-6eb7-11dd-a785-000d606f5dc6?page=uuid:ab36eb4d-72aa-433a-a962-72e1a7bb9dd9
481,1644997,1941,504.0,8.0,https://www.ndk.cz/view/uuid:14549e70-6af3-11dd-b8d2-000d606f5dc6?page=uuid:d80003ba-b5a3-40ab-811d-2c687b728059
482,1645352,1938,236.0,4.0,https://www.ndk.cz/view/uuid:99766e30-7f11-11dd-850c-000d606f5dc6?page=uuid:a09f47b0-2416-47f7-8fa3-62783e4647ab
483,1645355,1938,78.0,3.0,https://www.ndk.cz/view/uuid:8b43d0f0-3b9b-11dd-a38d-000d606f5dc6?page=uuid:2c6dd3cd-6529-40d4-a75d-5add98b758c3
484,1645365,1902,146.0,6.0,https://www.ndk.cz/view/uuid:b7ab9df2-435d-11dd-b505-00145e5790ea?page=uuid:e6ae5408-d451-46c3-a513-23a723c06d9c
485,1645366,1902,146.0,2.0,https://www.ndk.cz/view/uuid:b7ab9df2-435d-11dd-b505-00145e5790ea?page=uuid:d8dbb49e-32de-47ab-a13a-bba1a17dcb5b
486,1645458,1902,110.0,2.0,https://www.ndk.cz/view/uuid:bad62a66-435d-11dd-b505-00145e5790ea?page=uuid:e2d250c3-2983-4b25-b4db-5f5e2e386c26
487,1645597,1902,197.0,6.0,https://www.ndk.cz/view/uuid:b7a92daa-435d-11dd-b505-00145e5790ea?page=uuid:daa89c9d-d3cc-4dac-a702-5bb1f081a278
488,1645602,1902,197.0,6.0,https://www.ndk.cz/view/uuid:b7a92daa-435d-11dd-b505-00145e5790ea?page=uuid:daa89c9d-d3cc-4dac-a702-5bb1f081a278
489,1645599,1902,203.0,6.0,https://www.ndk.cz/view/uuid:b7a954c0-435d-11dd-b505-00145e5790ea?page=uuid:f7c73a12-0100-41f1-b7c0-675b4e510da9
490,1645603,1902,203.0,6.0,https://www.ndk.cz/view/uuid:b7a954c0-435d-11dd-b505-00145e5790ea?page=uuid:f7c73a12-0100-41f1-b7c0-675b4e510da9
491,1645604,1902,209.0,6.0,https://www.ndk.cz/view/uuid:b7a97bd6-435d-11dd-b505-00145e5790ea?page=uuid:3541c2f6-6338-4d58-a0b0-85558cac9c08
492,1645614,1904,69.0,2.0,https://www.ndk.cz/view/uuid:b7935adb-435d-11dd-b505-00145e5790ea?page=uuid:0c2296ed-f734-45a9-a76f-e3843050b12c
493,1645615,1904,69.0,6.0,https://www.ndk.cz/view/uuid:b7935adb-435d-11dd-b505-00145e5790ea?page=uuid:6764d915-0f67-493e-8d87-7829a9685234
494,1645618,1902,282.0,2.0,https://www.ndk.cz/view/uuid:b7a7f506-435d-11dd-b505-00145e5790ea?page=uuid:d0f99c79-305b-4159-9df9-cfb8f0ef204e
495,1645618,1902,282.0,2.0,https://www.ndk.cz/view/uuid:b7a7f507-435d-11dd-b505-00145e5790ea?page=uuid:53a3471e-08e0-46f0-929e-7e2a60b411cc
496,1645621,1904,92.0,5.0,https://www.ndk.cz/view/uuid:b79508a2-435d-11dd-b505-00145e5790ea?page=uuid:92a85d14-f0a1-47ad-a967-0b406299985a
497,1645661,1904,109.0,4.0,https://www.ndk.cz/view/uuid:b7904e4c-435d-11dd-b505-00145e5790ea?page=uuid:459d211e-4d8a-4a6a-a37f-26fd022ef8ea
498,1645669,1943,203.0,8.0,https://www.ndk.cz/view/uuid:a89d3e10-7378-11dd-92af-000d606f5dc6?page=uuid:f0269be7-fc1c-4cd3-a4ed-fb058809ccc4
499,1645672,1943,55.0,7.0,https://www.ndk.cz/view/uuid:b3629570-729c-11dd-98e4-000d606f5dc6?page=uuid:68cc422c-3695-493f-825f-c9ce5df507fd
500,1645684,1936,113.0,12.0,https://www.ndk.cz/view/uuid:659f74e0-2cb3-11dd-8e25-000d606f5dc6?page=uuid:415f04c5-c604-48b0-98db-b93c48c9edef
501,1646299,1901,139.0,2.0,https://www.ndk.cz/view/uuid:b7be1509-435d-11dd-b505-00145e5790ea?page=uuid:6c5350b5-7921-4d48-ac4a-429fa0e0baa5
502,1646299,1901,139.0,2.0,https://www.ndk.cz/view/uuid:b7be1509-435d-11dd-b505-00145e5790ea?page=uuid:93cec421-3b89-4e5f-a9b6-d6ee088a44ad
503,1646300,1901,141.0,2.0,https://www.ndk.cz/view/uuid:b7be150b-435d-11dd-b505-00145e5790ea?page=uuid:cb1236ef-fb81-47ec-a9a4-245db9dc7ed0
504,1646722,1901,141.0,2.0,https://www.ndk.cz/view/uuid:b7be150b-435d-11dd-b505-00145e5790ea?page=uuid:cb1236ef-fb81-47ec-a9a4-245db9dc7ed0
505,1646640,1942,307.0,2.0,https://www.ndk.cz/view/uuid:d2f2f7c0-73bb-11dd-908d-000d606f5dc6?page=uuid:039c4d82-3003-4918-baea-f81cf9729115
506,1646651,1938,342.0,5.0,https://www.ndk.cz/view/uuid:1da9a470-48cf-11dd-bf50-000d606f5dc6?page=uuid:008d411f-4a7b-42af-bd0d-da3885ba0201
507,1646828,1901,217.0,2.0,https://www.ndk.cz/view/uuid:b7b5d703-435d-11dd-b505-00145e5790ea?page=uuid:89e8042d-b250-47ca-b00d-e41d01bb7cf8
508,1646831,1901,173.0,2.0,https://www.ndk.cz/view/uuid:b7ba1d10-435d-11dd-b505-00145e5790ea?page=uuid:3e506548-32e2-4e42-a5fc-c57689c260e9
509,1647101,1936,452.0,7.0,https://www.ndk.cz/view/uuid:d53c3ef0-36c7-11dd-b448-000d606f5dc6?page=uuid:29410d5b-006a-4f59-b3b7-4817dc59c677
510,1647804,1941,576.0,9.0,https://www.ndk.cz/view/uuid:b01925f0-6ced-11dd-9123-000d606f5dc6?page=uuid:61aba997-1fc4-4af7-8217-59b02db48165
511,1647805,1938,460.0,9.0,https://www.ndk.cz/view/uuid:ee39aa30-7a03-11dd-8a4c-000d606f5dc6?page=uuid:4676052b-7349-4a6e-b83d-c3dae01766e2
512,1648046,1936,109.0,7.0,https://www.ndk.cz/view/uuid:2f716770-280d-11dd-abb1-000d606f5dc6?page=uuid:1abf3dc7-92f4-4d32-aa78-b4be8a9687a1
513,1648048,1936,115.0,9.0,https://www.ndk.cz/view/uuid:c5f94a00-2cb3-11dd-a647-000d606f5dc6?page=uuid:776e4908-9986-4547-9652-86ee5d0bb876
514,1648771,1938,425.0,9.0,https://www.ndk.cz/view/uuid:73da6b40-5248-11dd-bcdf-000d606f5dc6?page=uuid:94c0a724-7be4-4475-b6fd-3feac917cd24
515,1649182,1928,401.0,5.0,https://www.ndk.cz/view/uuid:e7f6af10-8d3c-11dc-9318-000d606f5dc6?page=uuid:94cfde09-95cc-4464-bd62-7f492ecd9686
516,1649703,1904,73.0,2.0,https://www.ndk.cz/view/uuid:b79381ef-435d-11dd-b505-00145e5790ea?page=uuid:f585e440-28ff-447c-8f94-29878f6276d4
517,1650993,1908,14.0,1.0,https://www.ndk.cz/view/uuid:c1237a17-435d-11dd-b505-00145e5790ea?page=uuid:8402246c-f93d-4985-bda0-2e4d1b9b30b8
518,1651000,1908,28.0,1.0,https://www.ndk.cz/view/uuid:c1254ef0-435d-11dd-b505-00145e5790ea?page=uuid:fb1c7656-ea5e-42e1-a86b-214a0fbea656
519,1651000,1908,28.0,1.0,https://www.ndk.cz/view/uuid:c12500cf-435d-11dd-b505-00145e5790ea?page=uuid:172213f3-cd28-4ec5-b2f6-27675f0a443b
520,1655794,1908,76.0,3.0,https://www.ndk.cz/view/uuid:c1232bec-435d-11dd-b505-00145e5790ea?page=uuid:ac247735-e7ca-48d9-a833-e2e076f9d667
521,1655796,1908,78.0,1.0,https://www.ndk.cz/view/uuid:c1235300-435d-11dd-b505-00145e5790ea?page=uuid:196945cf-87b8-4d0e-94ee-03c19cd82fa7
522,1655796,1908,78.0,1.0,https://www.ndk.cz/view/uuid:c1235301-435d-11dd-b505-00145e5790ea?page=uuid:017385c2-93aa-4913-aa31-cbe9911b6516
523,1655809,1908,126.0,2.0,https://www.ndk.cz/view/uuid:c11c9ca8-435d-11dd-b505-00145e5790ea?page=uuid:ebfef473-da0a-496b-9829-fccddeddd4f4
524,1655958,1908,154.0,8.0,https://www.ndk.cz/view/uuid:c119dd46-435d-11dd-b505-00145e5790ea?page=uuid:a8bb1f58-a36f-4c11-bc3e-2b6b6c1de634
525,1655959,1908,158.0,1.0,https://www.ndk.cz/view/uuid:c11a2b6e-435d-11dd-b505-00145e5790ea?page=uuid:9a0950d8-02f9-435b-b1da-20d70d254b7d
526,1655962,1908,163.0,5.0,https://www.ndk.cz/view/uuid:c11a7996-435d-11dd-b505-00145e5790ea?page=uuid:57895937-fd49-4ff2-986a-d72462c24b9f
527,1655964,1908,168.0,1.0,https://www.ndk.cz/view/uuid:c0f42cf7-435d-11dd-b505-00145e5790ea?page=uuid:ac7a36ce-4939-48cc-b4a8-224108aef47b
528,1655972,1908,185.0,3.0,https://www.ndk.cz/view/uuid:c117ba28-435d-11dd-b505-00145e5790ea?page=uuid:f2508832-4dcd-4709-928a-f6b50f92d926
529,1655973,1908,185.0,3.0,https://www.ndk.cz/view/uuid:c117ba28-435d-11dd-b505-00145e5790ea?page=uuid:f2508832-4dcd-4709-928a-f6b50f92d926
530,1655983,1908,211.0,1.0,https://www.ndk.cz/view/uuid:c1d034b5-435d-11dd-b505-00145e5790ea?page=uuid:1f09bcd4-f2c8-46d9-901b-13dba8091cc8
531,1656195,1908,227.0,4.0,https://www.ndk.cz/view/uuid:c1d19461-435d-11dd-b505-00145e5790ea?page=uuid:926204ea-b72b-4967-9369-e5f3cb60f112
532,1656198,1908,236.0,1.0,https://www.ndk.cz/view/uuid:c114facc-435d-11dd-b505-00145e5790ea?page=uuid:4499536a-fe87-4960-be12-495729cf3dca
533,1656206,1908,268.0,1.0,https://www.ndk.cz/view/uuid:c1112afb-435d-11dd-b505-00145e5790ea?page=uuid:8a78b658-244c-4d24-bbdf-d9a884dea42a
534,1656206,1908,268.0,1.0,https://www.ndk.cz/view/uuid:c1112afc-435d-11dd-b505-00145e5790ea?page=uuid:8e3e9768-22c1-4211-aaee-d9341baa6559
535,1656213,1908,291.0,1.0,https://www.ndk.cz/view/uuid:c1143764-435d-11dd-b505-00145e5790ea?page=uuid:fbeb15fc-da1d-4063-831f-58e073f71ec8
536,1658420,1903,6.0,3.0,https://www.ndk.cz/view/uuid:b7a44b27-435d-11dd-b505-00145e5790ea?page=uuid:c7de0952-61f3-4188-b1ee-e599d0a072b8
537,1658453,1903,21.0,5.0,https://www.ndk.cz/view/uuid:b7a4c066-435d-11dd-b505-00145e5790ea?page=uuid:3b973fa4-ae43-452c-a718-753cc4823b3a
538,1658454,1903,23.0,1.0,https://www.ndk.cz/view/uuid:b7a4c068-435d-11dd-b505-00145e5790ea?page=uuid:ec584a51-6855-4513-90f8-8e5dc33964db
539,1658461,1903,74.0,2.0,https://www.ndk.cz/view/uuid:b7a0a170-435d-11dd-b505-00145e5790ea?page=uuid:253cd540-ead7-457a-81b7-594f39b44805
540,1658462,1903,94.0,2.0,https://www.ndk.cz/view/uuid:b7a13dc4-435d-11dd-b505-00145e5790ea?page=uuid:0d6de17a-9257-4583-9a4c-5fa3f1cd821c
541,1658468,1903,176.0,1.0,https://www.ndk.cz/view/uuid:b79f68d9-435d-11dd-b505-00145e5790ea?page=uuid:c7278ab2-e03a-4a55-bb53-45b9e255e459
542,1658481,1903,276.0,5.0,https://www.ndk.cz/view/uuid:b79b71c6-435d-11dd-b505-00145e5790ea?page=uuid:dad11c68-55f0-4559-849f-d510ac4c81ce
543,1658483,1903,294.0,1.0,https://www.ndk.cz/view/uuid:b797c7de-435d-11dd-b505-00145e5790ea?page=uuid:05020cce-692e-403f-8b9e-c31450953530
544,1658487,1916,3.0,1.0,https://www.ndk.cz/view/uuid:26c21c20-61e6-11dc-9ec2-000d606f5dc6?page=uuid:c9cd10ed-479b-4d17-b321-6fdf73f0422e
545,1658495,1916,54.0,1.0,https://www.ndk.cz/view/uuid:29057c70-61e6-11dc-be9f-000d606f5dc6?page=uuid:289c3fd3-5034-4454-a24e-1e20600eed0f
546,1658496,1916,55.0,1.0,https://www.ndk.cz/view/uuid:28fe5080-61e6-11dc-8501-000d606f5dc6?page=uuid:a16e7197-73b5-4436-b045-7f94ab0f7863
547,1658497,1916,55.0,1.0,https://www.ndk.cz/view/uuid:28fe5080-61e6-11dc-8501-000d606f5dc6?page=uuid:a16e7197-73b5-4436-b045-7f94ab0f7863
548,1658498,1916,55.0,3.0,https://www.ndk.cz/view/uuid:29057c70-61e6-11dc-a0fe-000d606f5dc6?page=uuid:68553cb7-9028-423a-987f-faed36d50950
549,1658501,1916,71.0,4.0,https://www.ndk.cz/view/uuid:26da10f0-61e6-11dc-b5b6-000d606f5dc6?page=uuid:893c9223-53d2-41a8-96d7-5d25021c1d13
550,1658502,1916,75.0,2.0,https://www.ndk.cz/view/uuid:fedbce70-61e7-11dc-82a8-000d606f5dc6?page=uuid:2dcac626-bb72-4e5b-b35f-9fb88016feff
551,1658502,1916,75.0,2.0,https://www.ndk.cz/view/uuid:26dc0cc0-61e6-11dc-add0-000d606f5dc6?page=uuid:9c41602c-9e4d-49ab-bb53-018c40d4109a
552,1658503,1916,82.0,4.0,https://www.ndk.cz/view/uuid:26dc0cc0-61e6-11dc-91c9-000d606f5dc6?page=uuid:2d1e646a-3732-4d3c-82c0-7072f185380b
553,1658504,1916,86.0,3.0,https://www.ndk.cz/view/uuid:26dea4d0-61e6-11dc-82ad-000d606f5dc6?page=uuid:12242570-3fe8-48b3-8fed-15c019dd0d4a
554,1658653,1916,94.0,1.0,https://www.ndk.cz/view/uuid:26e115d0-61e6-11dc-b968-000d606f5dc6?page=uuid:cc6903a4-5b54-40d5-8749-ff0cf24570d1
555,1658660,1916,98.0,6.0,https://www.ndk.cz/view/uuid:26d4e0d0-61e6-11dc-92cd-000d606f5dc6?page=uuid:c9b57802-3f28-4e33-ad00-4c7e5d244c57
556,1658661,1916,98.0,6.0,https://www.ndk.cz/view/uuid:26d4e0d0-61e6-11dc-92cd-000d606f5dc6?page=uuid:c9b57802-3f28-4e33-ad00-4c7e5d244c57
557,1658664,1916,104.0,2.0,https://www.ndk.cz/view/uuid:26da10f0-61e6-11dc-9c93-000d606f5dc6?page=uuid:6680a914-2c51-4179-8b32-babfe1e8aa5c
558,1658666,1916,107.0,1.0,https://www.ndk.cz/view/uuid:26da10f0-61e6-11dc-9bc2-000d606f5dc6?page=uuid:d31528d3-13e5-4c00-84a3-711b1209225e
559,1658669,1916,111.0,2.0,https://www.ndk.cz/view/uuid:26dc0cc0-61e6-11dc-97e0-000d606f5dc6?page=uuid:34400704-1f93-4253-9151-e4278783b6df
560,1658671,1916,120.0,2.0,https://www.ndk.cz/view/uuid:26e5a9b0-61e6-11dc-9b9d-000d606f5dc6?page=uuid:f7703fe6-f8f5-46a5-8c7a-7dc0a4a58a3d
561,1658676,1916,136.0,3.0,https://www.ndk.cz/view/uuid:26ead9d0-61e6-11dc-8339-000d606f5dc6?page=uuid:075920b3-024a-459e-a0c4-c5b460e36161
562,1658677,1916,141.0,1.0,https://www.ndk.cz/view/uuid:29565b90-61e6-11dc-9048-000d606f5dc6?page=uuid:4b75a417-55c2-43f8-b8d7-eb0ee084929c
563,1658680,1916,153.0,5.0,https://www.ndk.cz/view/uuid:295d6070-61e6-11dc-8840-000d606f5dc6?page=uuid:986eca34-771c-4562-86c9-a3f469020f13
564,1658702,1916,170.0,3.0,https://www.ndk.cz/view/uuid:296bb850-61e6-11dc-a1fd-000d606f5dc6?page=uuid:6eead14f-ae2a-4a0d-8e9c-6113bcc03b49
565,1658711,1916,214.0,3.0,https://www.ndk.cz/view/uuid:ba6075c0-54e5-11dc-8784-0013e6840575?page=uuid:6660d0da-106d-43d2-bbcc-02a522ba5bbe
566,1658719,1916,228.0,3.0,https://www.ndk.cz/view/uuid:33184fb0-65cb-11dc-b5b2-000d606f5dc6?page=uuid:803f5d6f-83ed-4e7c-a10f-41bb7e1bd9a7
567,1658726,1916,245.0,2.0,https://www.ndk.cz/view/uuid:26ead9d0-61e6-11dc-9521-000d606f5dc6?page=uuid:6cb2551f-a65f-4a96-8c6b-b07c49f67569
568,1658728,1916,249.0,6.0,https://www.ndk.cz/view/uuid:aecbbe40-55b2-11dc-b1fd-0013e6840575?page=uuid:6ca173eb-588b-4a37-a174-6f55595dc068
569,1658730,1916,235.0,1.0,https://www.ndk.cz/view/uuid:62f2e330-83d5-11dc-a1a5-000d606f5dc6?page=uuid:aee299cf-266d-46c0-bad5-f5bdbe63a7cb
570,1658737,1916,281.0,3.0,https://www.ndk.cz/view/uuid:29057c70-61e6-11dc-8222-000d606f5dc6?page=uuid:3f86e79a-7513-4055-8675-dafc9f5b490a
571,1658739,1916,288.0,4.0,https://www.ndk.cz/view/uuid:29ba7490-61e6-11dc-9218-000d606f5dc6?page=uuid:0676d44a-19c5-40de-b756-88e4411a8e35
572,1658742,1916,301.0,4.0,https://www.ndk.cz/view/uuid:290c8150-61e6-11dc-a99d-000d606f5dc6?page=uuid:aa706c3a-1af1-4ee9-bb51-63c7722197d1
573,1658745,1916,318.0,3.0,https://www.ndk.cz/view/uuid:9068bed0-5166-11dc-928b-0013e6840575?page=uuid:6a4c5b0e-2cf6-4286-88fd-66db3e2ee192
574,1658750,1916,334.0,4.0,https://www.ndk.cz/view/uuid:f4fad7b0-516c-11dc-bc03-0013e6840575?page=uuid:362040c9-7a34-497a-9bec-d47a3df2e232
575,1658751,1916,336.0,1.0,https://www.ndk.cz/view/uuid:14186360-516d-11dc-b1b8-0013e6840575?page=uuid:140e57ac-62b5-4ed3-91bc-298fcb2c723a
576,1662230,1931,31.0,7.0,https://www.ndk.cz/view/uuid:9b410a30-aeca-11dc-b6aa-000d606f5dc6?page=uuid:aa3e16f2-25c0-4e00-8d9f-c0bbcb42f718
577,1662255,1931,64.0,1.0,https://www.ndk.cz/view/uuid:372b4750-ae42-11dc-b1da-000d606f5dc6?page=uuid:4374ebdc-4cfd-46ca-9cc1-0465075a9888
578,1662265,1931,83.0,7.0,https://www.ndk.cz/view/uuid:f4170ce0-c045-11dc-aaa6-000d606f5dc6?page=uuid:d2225521-1760-4646-9020-c9854c1c5772
579,1662323,1931,169.0,5.0,https://www.ndk.cz/view/uuid:81d71480-ba3d-11dc-b33d-000d606f5dc6?page=uuid:3f088c70-a159-404e-b860-52cd32b679cf
580,1662419,1931,177.0,2.0,https://www.ndk.cz/view/uuid:07542d70-ba41-11dc-9ee8-000d606f5dc6?page=uuid:08aac03f-961a-4157-8a93-209f0df23947
581,1662433,1931,251.0,3.0,https://www.ndk.cz/view/uuid:bc3f1720-ae45-11dc-bcd3-000d606f5dc6?page=uuid:eaeb1a23-06b0-40bc-8d50-ca79d5c87a81
582,1662435,1931,255.0,4.0,https://www.ndk.cz/view/uuid:359b0d90-ae46-11dc-bb7e-000d606f5dc6?page=uuid:94cb2381-8064-4e27-a90a-88f370e2715f
583,1662443,1931,276.0,3.0,https://www.ndk.cz/view/uuid:7c088a30-aecf-11dc-b6a4-000d606f5dc6?page=uuid:fbe429de-1d3c-4117-8fb7-a17d8e452cd8
584,1662603,1931,224.0,1.0,https://www.ndk.cz/view/uuid:32ee72e0-ae40-11dc-8159-000d606f5dc6?page=uuid:0adafcaa-dfe3-40c3-8630-1841bdd43d9a
585,1662620,1931,327.0,7.0,https://www.ndk.cz/view/uuid:04655d60-ae79-11dc-a326-000d606f5dc6?page=uuid:d61efe1d-a21b-4a6f-9165-9d6ad1243d2c
586,1662963,1931,327.0,7.0,https://www.ndk.cz/view/uuid:04655d60-ae79-11dc-a326-000d606f5dc6?page=uuid:d61efe1d-a21b-4a6f-9165-9d6ad1243d2c
587,1662661,1931,349.0,1.0,https://www.ndk.cz/view/uuid:abc5ffd0-ae7c-11dc-9194-000d606f5dc6?page=uuid:e77a8294-3475-4b15-ba1b-45bbaf96f03c
588,1662699,1931,267.0,7.0,https://www.ndk.cz/view/uuid:fde08e30-ae49-11dc-bcba-000d606f5dc6?page=uuid:cf90fd9c-a306-4d74-9ce1-9eaf5f948874
589,1662741,1931,388.0,7.0,https://www.ndk.cz/view/uuid:9ee6d510-b95c-11dc-8b84-000d606f5dc6?page=uuid:4af4c0cb-b5fb-40fc-b5d4-e834339dcac9
590,1662745,1931,393.0,2.0,https://www.ndk.cz/view/uuid:7d56a640-b95d-11dc-bfa7-000d606f5dc6?page=uuid:2ab8ff79-47a6-4144-a922-fe293d6c586a
591,1662746,1931,393.0,2.0,https://www.ndk.cz/view/uuid:7d56a640-b95d-11dc-bfa7-000d606f5dc6?page=uuid:2ab8ff79-47a6-4144-a922-fe293d6c586a
592,1662747,1931,393.0,2.0,https://www.ndk.cz/view/uuid:7d56a640-b95d-11dc-bfa7-000d606f5dc6?page=uuid:2ab8ff79-47a6-4144-a922-fe293d6c586a
