001596814,36:242<7
001596815,36:271<5
001596841,43:526<9
001596843,45:45<9
001596864,38:218<7
001596892,35:172<7
001596903,48:513<7
001596911,41:18<9
001596932,43:83<3
001596933,37:521<7
001596934,37:628<9
001596937,47:18<7
001596993,47:87<5
001596994,19:280<1
001597003,47:157<4
001597021,43:575<9
001597022,45:88<4
001597059,41:611<10
001597061,41:150<9
001597083,45:634<2
001597084,45:599<2
001597085,45:553<3
001597086,45:545<3
001597087,45:564<5
001597088,45:509<2
001597089,45:457<7
001597090,45:421<3
001597093,50:283<4
001597094,50:83<7
001597095,50:228<2
001597096,50:550<4
001597097,50:608<4
001597123,46:35<7
001597124,46:89<7
001597125,46:261<7
001597127,46:650<4
001597137,28:1<7
001597144,50:57<1
001597145,50:70<3
001597146,50:148<3
001597147,50:185<185
001597148,50:248<3
001597149,50:524<4
001597150,50:536<4
001597151,50:542<4
001597152,50:56<2
001597153,50:216<6
001597154,50:519<2
001597155,50:533<2
001597156,50:555<2
001597157,50:606<3
001597158,50:222<6
001597159,50:198<3
001597160,50:379<4
001597161,50:596<4
001597184,48:561<4
001597238,36:337<1
001597308,44:593<9
001597310,28:429<9
001597341,45:470<9
001597342,45:349<7
001597367,41:152<7
001597418,45:10<7
001597419,45:289<7
001597442,43:371<7
001597445,37:514<17
001597446,37:503<9
001597452,15:275<17
001597459,46:581<6
001597477,37:525<9
001597478,43:109<9
001597479,43:98<9
001597480,34:71<7
001597483,33:458<7
001597484,41:128<8
001597527,35:493<7
001597534,9:24<9
001597535,9:173<3
001597546,28:81<9
001597547,18:217<5
001597554,47:273<4
001597556,47:350<3
001597557,47:494<7
001597565,39:588<5
001597581,38:628<10
001597625,47:63<7
001597754,44:128<9
001597755,36:491<8
001597789,45:66<9
001597794,39:344<1
001597824,37:108<7
001597825,47:588<5
001597826,43:601<1
001597827,43:31<7
001597828,35:656<7
001597838,35:639<10
001597853,46:252<7
001597866,39:604<3
001597875,41:326<4
001597880,37:602<9
001597899,45:360<2
001597908,48:120<7
001597914,47:328<2
001597923,39:340<5
001597930,44:3<9
001597960,47:191<7
001597961,45:132<5
001597963,35:541<7
001598001,36:48<7
001598010,2:227<2
001598011,47:294<2
001598013,45:318<7
001598014,47:187<2
001598034,36:76<8
001598035,36:122<8
001598039,43:422<9
001598040,43:610<9
001598045,36:386<7
001598075,17:193<1
001598086,46:322<7
001598087,46:128<9
001598090,44:622<9
001598112,39:535<9
001598113,39:446<9
001598124,45:153<9
001598125,45:27<9
001598161,41:154<7
001598162,45:1<9
001598170,20:108<3
001598230,46:290<7
001598231,41:156<9
001598232,39:366<9
001598235,1:24/34<2
001598238,41:642<9
001598246,42:646<6
001598247,41:1<67
001598255,45:306<2
001598273,43:62<5
001598330,48:249<4
001598333,48:189<4
001598334,48:188<9
001598335,48:225<4
001598336,48:225<3
001598337,3:104<2
001598338,48:257<7
001598339,48:248<9
001598340,45:116<7
001598392,44:1<1
001598406,19:161<1
001598559,35:453<1
001598593,39:68<10
001598596,47:229<4
001598601,42:117<9
001598602,42:80<9
001598603,3:53<2
001598604,48:329<7
001598605,48:288<4
001598606,48:176<4
001598649,45:214<9
001598651,38:185<9
001598652,38:44<9
001598653,38:310<2
001598697,46:20<7
001598699,46:279<7
001598700,46:70<7
001598703,45:1<10
001598724,45:243<9
001598727,36:569<7
001598743,39:617<9
001598757,43:634<9
001598768,43:200<9
001598769,41:487<9
001598770,41:485<9
001598771,43:213<9
001598772,43:560<9
001598773,47:40<4
001598789,51:37<3
001598790,51:10<4
001598799,3:60<3
001598806,37:635<7
001598837,38:18<11
001598838,47:628<7
001598849,34:647<9
001598867,36:610<9
001598880,48:337<7
001598891,39:314<9
001598894,2:278<2
001598896,47:616<7
001598901,37:503<9
001598902,43:304<9
001598910,46:122<7
001598911,46:588<7
001598912,46:35<7
001598918,35:630<7
001598924,39:327<9
001598929,45:49<9
001598930,45:261<7
001598955,44:124<5
001598956,44:115<9
001598964,44:188<10
001598973,43:630<10
001598974,44:519<9
001599067,38:55<9
001599071,44:426<9
001599081,36:362<7
001599095,38:653<5
001599098,24<345
001599126,38:68<9
001599128,39:4<7
001599136,36:212<7
001599137,36:210<7
001599138,36:216<7
001599142,36:503<7
001599145,24:236
001599183,39:368<9
001599184,39:351<9
001599190,38:122<9
001599198,45:52<3
001599210,46:13<9
001599214,36:619<7
001599226,44:132<9
001599227,35:72<9
001599269,36:571<9
001599275,33:204<7
001599278,47:224<2
001599280,46:361<7
001599281,44:615<9
001599286,41:224<9
001599289,43:7
001599290,43:376<7
001599302,45:340<7
001599303,45:261<7
001599304,45:194<9
001599305,45:153<9
001599306,44:478<9
001599307,43:625<9
001599308,43:539<10
001599325,43:309<9
001599336,45:568<7
001599337,45:504<9
001599371,46:204<7
001599372,44:91<1
001599386,41:299<9
001599387,41:261<9
001599388,41:646<7
001599470,36:377<9
001599471,36:317<7
001599474,36:87<7
001599479,38:116<7
001599480,36:628<7
001599481,36:628<7
001599482,38:116<7
001599483,36:163<7
001599502,45:394<9
001599503,45:647<10
001599504,45:536<10
001599505,45:523<10
001599507,45:49<9
001599508,45:36<9
001599509,45:2<7
001599523,46:598<9
001599598,46:48<7
001599603,46:70<7
001599609,39:588<9
001599612,47:522<7
001599637,33:208<9
001599644,35:592<7
001599658,44:502<9
001599662,41:135<9
001599673,38:514<9
001599674,38:510<7
001599682,50:174<2
001599683,51:148<5
001599688,35:539<7
001599712,44:400<9
001599718,44:500<9
001599757,45:347<7
001599758,45:534<9
001599759,45:581<7
001599809,45:167<4
001599810,45:136<9
001599811,45:134<5
001599812,45:127<7
001599813,45:118<9
001599814,45:108<4
001599817,45:120<9
001599818,38:454<9
001599819,38:31<9
001599820,38:53<9
001599821,38:499<9
001599824,10:191<1
001599837,46:26<5
001599838,44:524<6
001599839,48:482<1
001599840,48:456<1
001599870,43:416<9
001599871,43:369<9
001599872,43:333<9
001599873,37:21<10
001599874,37:108<9
001599875,37:499<9
001599877,47:376<9
001599878,47:368<7
001599879,47:344<7
001599880,47:333<7
001599881,47:228<9
001599882,47:222<7
001599886,48:188<9
001599897,48:612<1
001599905,47:607<1
001599910,39:338<9
001599911,40:62<9
001599912,37:346<7
001599913,47:170<4
001599918,48:457<4
001599921,48:305<7
001599922,42:618<10
001599924,48:193<7
001599925,44:28<7
001599926,44:330<9
001599927,44:354<9
001599928,44:384<9
001599929,44:22<9
001599932,46:592<7
001599933,46:545<7
001599934,46:59<7
001599935,43:299<9
001599936,43:290<9
001599937,43:266<6
001599938,43:244<7
001599939,43:237<9
001599940,43:224<9
001599941,43:135<9
001599942,43:205<6
001599943,43:25<7
001599944,43:23<6
001599945,34:472<7
001599946,34:29<7
001599947,49:155<7
001599948,49:99<4
001599949,49:38<7
001599950,49:3<7
001599951,43:132<2
001599952,43:10<6
001599986,47:588<7
001599987,47:553<7
001599990,47:543<5
001599996,39:342<9
001599997,39:621<9
001600024,45:171<6
001600025,45:168<9
001600027,39:583<9
001600028,39:344<9
001600029,38:155<7
001600030,38:168<7
001600034,45<7
001600035,45:312<7
001600036,45:308<6
001600037,45:180<4
001600054,41:133<9
001600056,35:344<9
001600062,45:32<10
001600065,47:620<4
001600081,39:651<9
001600082,39:36<7
001600085,43:650<5
001600097,43:562<9
001600099,47:471<7
001600102,36:518<7
001600104,36:532<1
001600105,36:504<7
001600106,42:595<5
001600115,38:270<7
001600155,38:146<9
001600157,36:501<7
001600164,47:213<7
001600173,47:187<7
001600174,47:169<9
001600175,47:183<4
001600176,2:13<3
001600177,47:27<4
001600180,41:68<7
001600181,41:50<9
001600185,41:91<10
001600186,41:1<68
001600198,38:595<9
001600199,38:558<9
001600200,38:469<7
001600213,47:202
001600238,35:381<9
001600285,9:241<6
001600291,40:410<9
001600293,9:247<6
001600356,46:649<9
001600357,44:591<9
001600361,44:384<9
001600462,18:298<2
001600465,39:396<9
001600494,19:52<1
001600521,11:243<6
001600533,12:211<6
001600541,35:639<9
001600672,43:292<2
001600694,43:453<5
001600735,45:403<7
001600866,43:369<9
001600867,43:565<9
001600874,43:367<9
001600914,18:298<2
001600982,36:366<7
001601033,15:2<1
001601047,38:377<7
001601145,43:472<9
001601152,46:230<31
001601154,35:500<7
001601156,1:63<2
001601158,24:219<1
001601159,47:275<2
001601185,41:501<7
001601186,44:473<9
001601187,43:198<9
001601188,43:395<9
001601214,47:607<8
001601215,45:536<9
001601216,44:474<5
001601217,43:554<9
001601218,43:526<7
001601219,41:104<10
001601220,44:84<12
001601221,44:439<7
001601222,38:591<3
001601224,36:288<7
001601225,47:87<5
001601226,37:501<9
001601227,39:55<7
001601228,39:44<7
001601229,39:44<1
001601230,39:70<9
001601231,39:43<1
001601232,46:588<4
001601233,35:547<9
001601234,35:603<7
001601235,45:310<7
001601236,36:621<6
001601237,36:548<68
001601238,36:589<5
001601239,38:33<9
001601275,47:228<4
001601286,44:478<9
001601292,45:527<3
001601310,1:219<2
001601311,46:457<9
001601319,36:443<7
001601320,36:450<7
001601327,36:516<7
001601335,36:210<7
001601336,36:228<1
001601337,36:269<9
001601343,47:117<9
001601365,46:335<9
001601367,48:457<4
001601368,48:457<4
001601369,48:74<9
001601373,35:545<1
001601382,35:344<9
001601383,35:579<7
001601389,36:37<9
001601391,36:555<7
001601392,36:655<1
001601393,36:654<7
001601394,36:623<20
001601395,36:566<1
001601396,36:602<7
001601397,36:564<1
001601400,36:546<9
001601401,38:361<7
001601402,47:451<7
001601403,47:440<9
001601407,38:577<9
001601408,38:482<9
001601414,38:626<10
001601417,39:551<7
001601418,41:531<9
001601438,46:489<6
001601440,45:271<7
001601441,45:190<9
001601442,45:134<5
001601443,45:94<9
001601444,45:172<2
001601445,45:120<9
001601446,45:141<4
001601453,47:586<7
001601454,47:607<5
001601455,47:307<7
001601456,2:142<2
001601457,47:325<7
001601465,29:467<7
001601470,47:556<4
001601471,2:252<3
001601475,19:267<2
001601476,9:169<3
001601477,9:24<9
001601521,38:174<13
001601526,35:654<7
001601673,50:79<7
001601681,43:299<9
001601682,43:205<6
001601683,49:73<4
001601687,43:190<2
001601709,9:210<1
001601711,37:215<17
001601720,47:466<10
001601721,47:491<9
001601722,47:489<7
001601723,2:218<3
001601724,47:479<3
001601725,47:502<7
001601734,47:518<3
001601735,47:193<10
001601797,3:15<3
001601798,3:14<3
001601799,46:566<7
001601801,48:301<4
001601802,39:407<10
001601804,39:423<9
001601805,39:453<9
001601806,39:475<9
001601807,1:39<2
001601808,39:381<9
001601809,39:276<7
001601810,39:250<9
001601813,39:459<10
001601893,47:300<7
001601898,45:69<4
001601899,1937:79<9
001601905,18:56<2
001601917,18:69<1
001602036,1928:482<7
001602057,36:35<7
001602066,45:466<9
001602076,45:639<7
001602086,36:76<8
001602138,46:245<9
001602141,48:96<7
001602145,48:92<7
001602161,46:169<10
001602162,46:135<7
001602178,42:3<7
001602187,3:3<3
001602192,17:350<4
001602193,17:159<1
001602195,19:1<3
001602197,17:292<4
001602201,1:101<2
001602202,35:550<7
001602203,35:553<7
001602204,35:553<7
001602205,46:294<9
001602206,1:153<2
001602207,38:46<7
001602208,38:441<7
001602209,38:407<7
001602233,38:64<9
001602272,38:189<9
001602276,38:577<9
001602279,24:269<1
001602293,38:562<9
001602297,47:218<4
001602335,39:23<5
001602336,39:410<7
001602337,48:422<7
001602338,48:139<3
001602339,39:23<5
001602374,49:137<9
001602388,43:645<4
001602405,38:75<7
001602451,36:380<4
001602457,38:9<7
001602458,38:2<7
001602461,48:3<7
001602466,51:182<5
001602489,35:253<7
001602546,36:309<7
001602558,38:66<9
001602592,38:569<9
001602593,47:396<1
001602594,2:86<3
001602595,2:86<3
001602596,39:68<10
001602601,44:497<1
001602605,51:179<4
001602616,39:623<9
001602617,39:431<9
001602618,39:60<9
001602619,45:198<2
001602620,45:68<10
001602621,45:14<7
001602622,43:640<10
001602623,43:463<9
001602626,46:624<3
001602627,44:629<9
001602686,47:630<7
001602696,35:583<3
001602697,35:126<7
001602698,46:189<7
001602701,50:129<3
001602714,1:135<2
001602716,46:475<7
001602717,1:228<2
001602719,35:150<13
001602723,24:74<1
001602750,43:608<4
001602753,47:622<7
001602799,2:116<3
001602802,39:459<9
001602803,35:601<7
001602805,47:79<3
001602854,46:406<9
001602857,46:286<5
001602858,46:96<7
001602861,1:130<2
001602862,46:636<9
001602865,39:527<9
001602867,45:311<4
001602869,47:605<7
001602876,38:49<8
001602878,47:178<7
001602879,47:102<7
001602881,47:292<7
001602882,47:260<7
001602909,35:596<9
001602910,35:570<9
001603083,19:328<2
001603106,41:167<9
001603154,43:511<2
001603155,43:516<2
001603156,43:537<1
001603183,32:497<7
001603220,1:24<1
001603221,46:332<4
001603222,46:329<5
001603223,46:329<5
001603224,46:327<7
001603225,46:327<5
001603226,46:327<2
001603227,46:325<7
001603228,46:324<7
001603229,46:324<7
001603230,46:324<5
001603231,46:325<7
001603232,46:327<7
001603233,1:161<2
001603261,28:578<9
001603277,35:150<14
001603287,51:278<5
001603288,29:463<7
001603293,32:392<7
001603294,32:154<7
001603295,34:167<1
001603322,48:370<7
001603344,45:601<9
001603347,46:292<1
001603348,46:322<5
001603349,46:319<1
001603350,46:302<7
001603351,1:163<2
001603352,1:70<2
001603354,41:146<9
001603355,41:143<7
001603356,41:128<5
001603369,49:7<5
001603370,4:128<2
001603371,43:155<9
001603372,43:244<7
001603373,47:94<7
001603375,43:176<7
001603397,43:289<2
001603399,34:268<7
001603401,45:259<7
001603406,40:95<3
001603414,45:310<7
001603415,46:586<4
001603416,46:599<4
001603417,46:268<7
001603442,39:313<3
001603444,38:314<7
001603445,46:320<4
001603446,45:320<6
001603449,46:596<7
001603453,19:200<1
001603454,19:304<1
001603455,18:56<1
001603479,19:317<1
001603482,19:45<1
001603548,46:169<9
001603557,29:80<4
001603558,29:69<9
001603565,39:649<9
001603566,39:379<7
001603570,19:57<1
001603571,19:64<1
001603580,46:176<7
001603581,46:207<5
001603582,46:219<12
001603583,46:170<6
001603585,47:53<5
001603641,39:507<9
001603642,36:319<9
001603650,24:43<2
001603675,44:106<9
001603677,48:374<7
001603704,18:171<5
001603705,19:302<2
001603706,18:156<1
001603707,47:128<7
001603778,38:275<9
001603784,44:642<9
001603866,48:72<7
001603872,35:130<9
001603873,46:116/234<2
001603874,46:109<7
001603881,47:14<5
001603894,21:128<3
001603965,39:161<1
001603976,39:70<1
001603977,3:86<2
001603980,3:108<3
001603985,38:133<2
001603986,38:275<7
001603987,38:235<7
001604117,46:16<7
001604125,4:131<2
001604126,39:592<9
001604127,35:521<7
001604214,38:142<5
001604272,48:40<7
001604275,46:543<2
001604276,3:251<2
001604281,27:289<3
001604283,47:445<7
001604284,47:511<7
001604292,49:7<9
001604294,38:478<4
001604300,9:149<1
001604304,36:317<7
001604305,36:484<9
001604319,17:191<4
001604337,29:630<7
001604338,46:157<5
001604340,36:53<2
001604342,36:590<2
001604343,44:86<2
001604344,44:74<7
001604388,36:397<7
001604389,44:48<9
001604390,44:39<9
001604391,44:123<8
001604392,47:131<5
001604395,49:88<5
001604396,37:179<2
001604402,38:133<7
001604407,44:475<2
001604416,33:9<7
001604417,33:23<7
001604418,28:358<10
001604419,28:427<9
001604420,33:647<7
001604421,33:356<7
001604422,47:318<3
001604423,47:292<5
001604424,47:290<2
001604457,39:81<10
001604893,36:457<4
001604904,17:111<4
001604911,45:36<9
001604921,49:213<9
001604929,47:491<9
001604930,47:646<3
001604931,2:288<3
001604965,47:633<3
001604967,39:462<9
001604968,39:464<9
001604978,41:495<9
001604979,41:627<10
001604980,41:640<10
001604981,43:549<9
001605128,2:107<3
001605132,48:415<7
001605137,39:609<9
001605141,44:504<9
001605142,44:121<7
001605149,38:588<7
001605155,48:145<7
001605156,44:132<7
001605157,44:165<9
001605158,44:523<7
001605159,44:521<9
001605160,45:173<10
001605161,47:109<7
001605162,39:568<5
001605166,44:123<10
001605190,32:644<9
001605191,39:549<7
001605192,48:167<8
001605194,45:575<7
001605196,17:146<4
001605212,41:559<9
001605316,36:143<8
001605388,39:66<9
001605396,38:551<1
001605397,38:515<5
001605402,42:163<1
001605585,34:656<7
001605655,46:243<9
001605656,1:127<2
001605701,1:131<2
001605713,40:194<9
001605736,42:586<9
001605746,44:215<7
001605748,35:641<10
001605767,45:27<9
001605803,38:179<9
001605829,39:96<9
001605848,37:575<9
001605856,41:327<10
001605912,38:398<9
001605913,38:396<9
001605914,38:235<9
001605915,44:432<9
001605924,39:429<9
001605934,44:139<9
001605946,34:112<7
001605958,44:89<9
001605960,43:14<9
001605998,15:62<2
001606000,47:284<7
001606001,47:262<5
001606002,47:260<7
001606003,47:220<7
001606004,2:98<2
001606005,47:204<10
001606006,2:149<2
001606029,46:562<7
001606033,39:499<7
001606035,39:181<5
001606036,39:379<9
001606038,46:16<7
001606059,35:111<7
001606127,35:85<7
001606128,35:603<7
001606129,35:488<7
001606130,35:491<7
001606131,35:383<7
001606132,35:409<7
001606133,35:440<7
001606134,5:301<5
001606135,35:233<9
001606136,35:195<7
001606137,44:65<9
001606138,43:619<9
001606139,45:209<9
001606140,45:113<2
001606141,45:88<9
001606142,47:63<7
001606143,47:169<9
001606144,47:113<7
001606146,43:378<9
001606147,43:308<9
001606148,34:523<10
001606149,34:310<9
001606150,34:270<9
001606151,34:256<7
001606152,34:214<7
001606153,34:71<7
001606154,32:504
001606155,37:562<9
001606156,37:213<7
001606157,37:151<10
001606168,38:551<9
001606169,38:614<9
001606170,38:628<10
001606171,38:490<9
001606268,51:148<4
001606309,36:634<7
001606316,36:111<7
001606331,38:137<9
001606333,38:142<5
001606334,38:166<7
001606335,38:183<7
001606336,38:70<9
001606337,38:79<9
001606338,38:111<5
001606340,20:134<3
001606385,51:342<3
001606386,51:348<1
001606453,43:580<7
001606454,43:614<7
001606455,41:204<9
001606456,41:156<10
001606457,41:572<9
001606482,40:247<6
001606483,40:250<7
001606493,33:79<7
001606494,18:62<5
001606497,51:137<4
001606498,51:245<5
001606557,36:227<7
001606558,40:222<10
001606559,36:491<8
001606560,9:130<1
001606561,36:366<7
001606579,33:217<9
001606580,19:48<1
001606581,33:356<7
001606585,18:226<1
001606627,41:615<9
001606633,49:550<7
001606662,45:304<2
001606736,1939:647<7
001606746,42:440<7
001606752,47:120<7
001606789,41:481<2
001606790,41:484<3
001606829,34:287<7
001606830,43:9<7
001606836,50:368<4
001606837,51:112<4
001606839,35:342<7
001606848,46:133<7
001606851,47:113<7
001606857,38:545<10
001606860,47:555<10
001606861,47:562<7
001606865,38:309<7
001606866,38:211<9
001606867,38:62<7
001606870,39:507<9
001606871,48:210<7
001606872,48:521<10
001606874,48:365<11
001606987,39:531<7
001606988,39:529<7
001607003,41:344<2
001607013,39:527<9
001607014,39:181<7
001607015,49:255<7
001607017,49:300<7
001607018,32:115<3
001607020,45:55<10
001607021,45:207<9
001607057,50:99<7
001607058,50:449<2
001607060,45:641<7
001607061,51:239<4
001607064,51:292<4
001607068,52:260<4
001607071,50:145<2
001607075,45:634<9
001607087,50:337<2
001607102,41:654<10
001607105,50:198<2
001607112,43:520<9
001607113,43:513<9
001607118,28:71<10
001607124,39:577<9
001607128,45:553<7
001607150,45:617<5
001607154,45:592<7
001607198,40:556<9
001607199,40:460<9
001607200,40:212<7
001607201,40:190<7
001607202,40:186<9
001607203,40:121<3
001607215,50:92<6
001607232,45:634<9
001607253,45:375<7
001607254,50:14<7
001607255,52:339<5
001607257,50:353<4
001607259,52:137<2
001607262,50:66<7
001607275,47:235<4
001607276,47:260<7
001607277,45:515<7
001607288,52:316<2
001607289,45:318<4
001607321,51:262<4
001607381,45:561<2
001607382,45:570<7
001607436,52:149<3
001607440,45<10
001607443,50:164<7
001607458,45:377<7
001607462,52:289<4
001607464,50:211<6
001607473,50:132<2
001607476,45:544<2
001607491,45:600<2
001607492,50:351<2
001607493,50:353<2
001607553,45:601<7
001607554,45:567<2
001607555,45:541<7
001607556,45:523<4
001607557,45:510<7
001607558,45:489<5
001607560,45:508<7
001607561,45:488<7
001607562,45:466<9
001607563,45:458<6
001607564,45:440<5
001607575,52:75<3
001607597,50:392<5
001607598,50:205<3
001607613,45:647<9
001607614,45:497<9
001607617,50:25<3
001607622,45:513<5
001607675,50:4<2
001607677,51:302<4
001607683,52:247<4
001607684,50:101<6
001607698,50:624<4
001607731,45:381<10
001607735,50:63<2
001607772,51:105<4
001607781,52:9<3
001607789,50:261<4
001607791,45:466<9
001607799,52:190<4
001607800,52:154<4
001607801,51:92<4
001607808,38:200<7
001607836,43:118<4
001607837,43:144<9
001607838,43:176<9
001607842,47:167<7
001607851,45:250<7
001607854,37:67<7
001607855,37:334<7
001607856,49:51<7
001607859,52:285<3
001607864,51:94<4
001607879,45:621<9
001607896,45:208<9
001607897,45:401<7
001607926,45:645<5
001607927,45:650<4
001607928,45:598<7
001607929,45:576<2
001607930,45:449<7
001607931,45:318<5
001607932,45:316<5
001607983,50:177<7
001607984,50:105<6
001607995,50:109<2
001607997,50:23<7
001608003,51:138<4
001608004,50:5<7
001608016,50:167<2
001608042,4:82<2
001608043,4:167<2
001608044,45:56<3
001608045,2:24<3
001608047,47:244<7
001608061,50:96<5
001608075,50:16<7
001608082,50:458<4
001608085,45:494<4
001608086,50:605<1
001608095,45:397<4
001608100,45:328<7
001608115,51:80<5
001608130,51:232<4
001608140,45:403<4
001608141,50:396<3
001608144,45:521<7
001608145,45:528<4
001608146,51:322<4
001608150,38:208<2
001608151,38:194<5
001608152,38:192<9
001608169,50:620<5
001608207,50:294<4
001608208,45:581<7
001608212,50:190<5
001608213,52:126<1
001608216,50:125<7
001608222,45:652<5
001608225,45:324<7
001608227,51:118<4
001608237,50:458<5
001608240,45:543<8
001608248,52:204<4
001608249,50:582<4
001608250,45:543<9
001608286,50:21<7
001608293,45:523<10
001608303,50:44<7
001608310,50:57<7
001608361,45:619<7
001608373,50:210<2
001608377,51:292<4
001608379,45:420<6
001608380,45:392<5
001608435,39:420<9
001608450,39:88<9
001608451,39:357<1
001608452,39:4<7
001608536,39:2<2
001608537,48:604<7
001608538,48:16<7
001608596,50:290<4
001608619,42:619<5
001608620,42:616<9
001608621,42:235<7
001608622,42:632<9
001608653,45:353<7
001608669,52:86<3
001608670,51:152<4
001608671,52:343<4
001608696,50:598<2
001608698,52:248<3
001608706,52:197<4
001608707,52:242<4
001608724,50:22<2
001608726,52:246<3
001608727,51:318<6
001608733,52:96<3
001608764,50:125<7
001608790,52:194<4
001608797,45:539<5
001608867,51:92<4
001608995,38:151<2
001609092,41:6<7
001609134,19:93<2
001609136,33:110<7
001609137,19:89<3
001609143,34:595<9
001609145,38:603<9
001609152,44:107<2
001609153,44:170<3
001609156,44:180<9
001609158,41:625<9
001609161,47:300<3
001609206,46:341<9
001609207,39:381<9
001609208,46:107<7
001609209,46:528<6
001609211,46:378<7
001609212,46:354<5
001609213,46:346<7
001609215,50:554<4
001609229,24:141
001609234,36:546<9
001609236,51:309<4
001609258,43:129<9
001609283,42:389<7
001609288,38:421<7
001609290,49:114<7
001609390,47:305<7
001609535,26:247<3
001609547,46:607<7
001609566,47:303<3
001609749,39:407<9
001609946,18:52<1
001609994,35:412<7
001609995,35:76<9
001610002,45:222<2
001610003,43:224<9
001610004,37:187<7
001610007,43:640<7
001610051,45:77<7
001610052,43:652<2
001610059,41:591<5
001610060,41:386<1
001610061,41:593<4
001610062,41:327<7
001610063,41:485<9
001610064,41:592<3
001610065,41:583<3
001610066,41:591<5
001610067,41:593<7
001610068,41:215<4
001610069,41:589<3
001610080,48:541<7
001610084,39:494<2
001610086,46:616<7
001610124,46:222<7
001610130,35:48<7
001610131,39:494<2
001610133,39:499<2
001610138,39:192<2
001610144,35:216<7
001610154,46:254<7
001610155,46:297<7
001610156,46:294<9
001610169,43:113<10
001610176,29:4<9
001610177,29:592<7
001610178,43:57<4
001610179,41:83<7
001610180,47:159<7
001610186,38:396<9
001610187,33:92<2
001610189,28:185<9
001610190,28:68<9
001610197,44:223<6
001610198,38:157<4
001610200,36:658<3
001610201,36:37<9
001610202,36:74<4
001610206,36:89<7
001610207,36:368<5
001610208,36:419<2
001610210,28:427<3
001610213,34:220<7
001610214,47:239<2
001610215,44:624<7
001610240,35:618<10
001610241,35:601<7
001610266,47:551<7
001610340,39:44<9
001610341,39:135<10
001610342,39:247<9
001610380,48:482<9
001610508,36:412<9
001610517,47:267<4
001610541,38:523<9
001610547,2:260<3
001610549,36:615<7
001610600,45:534<9
001610601,45:547<9
001610602,45:617<7
001610603,45:557<7
001610614,44:599<10
001610669,47:262<2
001610685,40:638<3
001610697,35:342<7
001610719,49:508<3
001610723,41:591<1
001610734,49:417<3
001610736,36:621<3
001610798,39:342<9
001610799,39:546<10
001610800,48:189<4
001610801,48:275<3
001610802,48:238<3
001610803,41:156<1
001610804,48:158<7
001610848,38:353<7
001610874,52:184<3
001610875,52:235<4
001610876,52:142<4
001610877,52:147<3
001610878,52:210<4
001611076,44:615<9
001611078,45:547<10
001611079,45:614<7
001611080,45:611<9
001611081,45:547<7
001611082,45:442<7
001611083,45:652<7
001611084,45:547<7
001611085,45:508<9
001611086,45:513<5
001611087,45:491<4
001611088,45:623<7
001611089,45:584<2
001611090,45:650<7
001611091,45:647<10
001611092,45:545<9
001611093,45:572<9
001611094,45:570<7
001611095,45:617<7
001611096,45:612<1
001611097,45:596<7
001611227,50:617<2
001611228,50:597<2
001611229,50:588<4
001611230,50:588<4
001611231,50:577<2
001611232,50:548<3
001611233,50:533<2
001611234,50:531<2
001611235,50:531<2
001611236,50:526<4
001611237,50:526<4
001611238,50:509<2
001611239,50:509<2
001611240,50:502<2
001611241,50:482<4
001611242,50:467<2
001611243,50:454<5
001611244,50:428<2
001611245,50:415<2
001611246,50:379<4
001611247,50:374<4
001611248,50:361<4
001611249,50:361<4
001611250,50:351<3
001611251,50:350<5
001611252,50:337<5
001611253,50:311<2
001611254,50:288<4
001611255,50:190<6
001611256,50:283<4
001611257,50:256<2
001611258,50:174<2
001611259,19:236<2
001611260,19:190<2
001611261,19:192<2
001611263,19:194<3
001611264,50:119<2
001611265,50:110<3
001611266,50:100<2
001611267,50:47<7
001611268,50:34<7
001611269,50:22<2
001611270,50:170<6
001611271,50:170<6
001611272,50:165<2
001611273,50:144<3
001611274,50:134<2
001611275,50:124<2
001611276,50:18<7
001611277,50:17<2
001611278,50:15<2
001611279,50:15<2
001611280,50:7<2
001611281,50:4<4
001611282,50:1<3
001611373,44:476<9
001611418,15:119<2
001611472,17:340<1
001611474,39:651<9
001611481,35:582<1
001611486,36:234<7
001611720,36:339<11
001611721,36:345<7
001611722,36:294<1
001611723,36:281<9
001611724,36:362<2
001611734,28:403<1
001611778,19:189<1
001611781,19:175<2
001611782,19:189<2
001611792,41:6<9
001611793,41:159<9
001611798,41:477<22
001611800,43:391<2
001611801,43:10<6
001611802,45:190<10
001611804,47:524<7
001611805,47:191<2
001611806,2:151<2
001611807,1:124<2
001612002,47:318<7
001612003,2:136<2
001612004,2:276<2
001612005,47:610<5
001612006,2:272<2
001612007,2:271<2
001612008,2:270<2
001612009,2:267<2
001612010,2:266<2
001612011,47:271<7
001612012,47:496<7
001612013,47:619<10
001612014,47:479<7
001612015,2:281<2
001612016,47:624<7
001612017,2:279<2
001612018,2:279<2
001612023,42:556<3
001612033,39:420<9
001612034,48:42<5
001612036,39:586<2
001612135,38:40<5
001612194,38:148<9
001612195,38:374<2
001612375,44:600<4
001612413,43:335<5
001612425,47:496<7
001612427,39:225<9
001612434,36:403<9
001612436,51:196<5
001612437,52:51<3
001612438,52:336<4
001612452,38:83<1
001612467,47:440<3
001612468,47:440<9
001612471,38:172<3
001612472,36:78<5
001612668,48:5<7
001612670,45:153<9
001612673,48:160<7
001612674,46:279<7
001612675,38:385<9
